trade_date,cash,positions_value,equity
20220606,165.35922513498645,986641.0891394974,986806.4483646323
20220607,165.35922513498645,988448.8582278597,988614.2174529947
20220608,165.35922513498645,988736.4386038737,988901.7978290087
20220609,165.35922513498645,994024.8746696489,994190.2338947839
20220610,165.35922513498645,998492.3652158015,998657.7244409365
20220613,165.35922513498645,992550.8062679148,992716.1654930498
20220614,165.35922513498645,1003391.8931653925,1003557.2523905274
20220615,165.35922513498645,1011075.399874183,1011240.759099318
20220616,165.35922513498645,1001508.8762561225,1001674.2354812574
20220617,165.35922513498645,1003687.640149436,1003852.9993745709
20220620,165.35922513498645,999174.1099925599,999339.4692176948
20220621,165.35922513498645,1006110.0023213597,1006275.3615464946
20220622,165.35922513498645,1001367.8471004826,1001533.2063256175
20220623,165.35922513498645,1008078.7789585239,1008244.1381836588
20220624,165.35922513498645,1006583.6282474706,1006748.9874726055
20220627,165.35922513498645,1006583.6282474706,1006748.9874726055
20220628,165.35922513498645,1006505.2299310967,1006670.5891562316
20220629,165.35922513498645,1011043.7605328595,1011209.1197579944
20220630,165.35922513498645,1011159.8816234549,1011325.2408485898
20220701,232.4246321253995,1009620.471414968,1009852.8960470934
20220704,232.4246321253995,1010261.3480189957,1010493.7726511211
20220705,232.4246321253995,1011553.3641715439,1011785.7888036693
20220706,232.4246321253995,1005865.7947254272,1006098.2193575526
20220707,232.4246321253995,1004362.8078526065,1004595.2324847319
20220708,232.4246321253995,1006043.3528418452,1006275.7774739707
20220711,232.4246321253995,1011018.2344829768,1011250.6591151023
20220712,232.4246321253995,1015585.9897813298,1015818.4144134552
20220713,232.4246321253995,1004632.5732527698,1004864.9978848952
20220714,232.4246321253995,989481.7028748444,989714.1275069698
20220715,232.4246321253995,986031.5453824245,986263.9700145499
20220718,232.4246321253995,995834.8938471959,996067.3184793213
20220719,232.4246321253995,1004491.6772714327,1004724.1019035581
20220720,232.4246321253995,1009220.3094636137,1009452.7340957391
20220721,232.4246321253995,1000051.4800983545,1000283.9047304799
20220722,232.4246321253995,1005583.9715387704,1005816.3961708958
20220725,232.4246321253995,1008316.0327944187,1008548.4574265442
20220726,232.4246321253995,1011182.1739626654,1011414.5985947908
20220727,232.4246321253995,1006003.5049214594,1006235.9295535848
20220728,232.4246321253995,1006472.5632400215,1006704.9878721469
20220729,232.4246321253995,1001851.9620302911,1002084.3866624165
20220801,192.9238170482413,995771.0131285987,995963.9369456469
20220802,192.9238170482413,984809.2516377015,985002.1754547497
20220803,192.9238170482413,979936.3673921581,980129.2912092063
20220804,192.9238170482413,983323.6569800676,983516.5807971158
20220805,192.9238170482413,988775.2957413376,988968.2195583858
20220808,192.9238170482413,985978.8466719388,986171.770488987
20220809,192.9238170482413,986270.5590631434,986463.4828801916
20220810,192.9238170482413,986269.1058351619,986462.0296522101
20220811,192.9238170482413,995711.8058894114,995904.7297064596
20220812,192.9238170482413,995601.666420242,995794.5902372902
20220815,192.9238170482413,988831.8888093508,989024.812626399
20220816,192.9238170482413,987750.3225109022,987943.2463279504
20220817,192.9238170482413,994374.0250900101,994566.9489070583
20220818,192.9238170482413,987429.5213225777,987622.4451396259
20220819,192.9238170482413,988084.9485284601,988277.8723455083
20220822,192.9238170482413,988176.4616034685,988369.3854205167
20220823,192.9238170482413,983873.322698674,984066.2465157222
20220824,192.9238170482413,982756.8363932304,982949.7602102786
20220825,192.9238170482413,986689.4137178529,986882.3375349011
20220826,192.9238170482413,985643.7829820185,985836.7067990667
20220829,192.9238170482413,985887.9114801871,986080.8352972353
20220830,192.9238170482413,990762.2489537122,990955.1727707604
20220831,192.9238170482413,994529.1092967708,994722.033113819
20220901,193.48723007552326,996370.950188804,996564.4374188795
20220902,193.48723007552326,995074.080281958,995267.5675120335
20220905,193.48723007552326,1002135.8547471109,1002329.3419771864
20220906,193.48723007552326,1002667.9526522035,1002861.439882279
20220907,193.48723007552326,998941.1434226319,999134.6306527074
20220908,193.48723007552326,1001371.0827453575,1001564.569975433
20220909,193.48723007552326,1008005.9672445499,1008199.4544746254
20220913,193.48723007552326,1009050.8107457502,1009244.2979758257
20220914,193.48723007552326,1003375.7082521331,1003569.1954822086
20220915,193.48723007552326,1008867.0109003304,1009060.4981304059
20220916,193.48723007552326,995130.4125246883,995323.8997547638
20220919,193.48723007552326,1000338.5892298124,1000532.0764598879
20220920,193.48723007552326,995967.8131893702,996161.3004194457
20220921,193.48723007552326,997530.8284599972,997724.3156900727
20220922,193.48723007552326,998316.9831437452,998510.4703738207
20220923,193.48723007552326,1003785.4248163325,1003978.912046408
